distraction,Velocity,PCPS,glances_greater_than_2_mean,LaneOffset
0.0,36.60884428333333,0.0487546355450159,0.0,0.3540829499999999
0.0,36.75215138333333,0.0199125061820546,0.0,0.3616478833333333
0.0,36.89392035,0.0400229205868524,0.0,0.3774440166666666
0.0,37.025969583333335,0.0358309741536867,0.0,0.3989254333333333
0.0,37.1589393,0.0135255661568312,0.0,0.4052893833333333
0.0,37.28130473333333,0.0115862776663588,0.0,0.4089260833333333
0.0,37.39435158333333,0.0183025896377958,0.0,0.4155814166666667
0.0,37.48485229999999,0.0175787745778856,0.0,0.4272023666666667
0.0,37.56418378333333,0.0284312150422498,0.0,0.4427457166666667
0.0,37.43594231666667,0.0441262820309763,0.0,0.45786635
0.0,34.69218671666667,-0.0138654259060344,0.0,0.4671217499999999
0.0,32.4530426,0.0186234085288944,0.0,0.4722301
0.0,32.26152321666667,-0.01121562296069,0.0,0.4736396333333333
0.0,32.42548125,0.0047575456525453,0.0,0.46673205
0.0,32.59787681666667,0.0041982753919438,0.0,0.4609482333333333
0.0,32.76692655,0.0131812334866724,0.0,0.4447326
0.0,32.92547723333333,-0.0229634439745008,0.0,0.3789568166666666
0.0,33.0637412,0.0260052416832333,0.0,0.3637356333333333
0.0,33.167551,-0.0046834992984081,0.0,0.4491965999999999
0.0,33.213947049999994,0.0316907048806171,0.0,0.5281036333333333
0.0,33.260659366666665,0.0552357725086255,0.0,0.5636012666666667
0.0,33.311344250000005,0.0310921164037506,0.0,0.5606708166666666
0.0,33.366701283333335,0.0413473606849257,0.0,0.5579847499999999
0.0,33.42271925,0.0507429838931528,0.0,0.56218405
0.0,33.46898126666667,0.0375164298086544,0.0,0.49851245
0.0,33.495994216666666,0.0240542006701192,0.0,0.3572368666666666
0.0,33.50231023333333,0.0178443001489333,0.0,0.2149849333333333
0.0,33.50341485,0.0134218383005107,0.0,0.1241976499999999
0.0,33.506607233333334,0.0131236912592964,0.0,0.10679925
0.0,33.50714905,-0.0063613611773092,0.0,0.1246872833333333
0.0,33.49888726666667,0.011275396962654,0.0,0.1277800166666666
0.0,33.4968369,0.0167436527653025,0.0,0.0781225
0.0,33.4945591,0.0748920504784071,0.0,-0.0131042666666666
0.0,33.48834278333333,0.0509910039058042,0.0,-0.1090751666666666
0.0,33.48252061666667,0.0184200000980195,0.0,-0.1996264333333333
0.0,33.47479395,0.0548975418210309,0.0,-0.2004564333333333
0.0,33.47113626666667,0.0073855853975224,0.0,0.0441726
0.0,33.4567378,-0.0201254756317563,0.0,0.3613277166666667
0.0,33.4573793,0.0113569806730969,0.0,0.4333819333333333
0.0,33.45249151666666,0.0158170466018255,0.0,0.2466958833333333
0.0,33.44478813333333,0.0206221503702472,0.0,0.0779136333333333
0.0,33.44269693333333,-0.0120627457047614,0.0,0.2489585499999999
0.0,33.439001016666666,0.0051694923002575,0.0,0.6216800666666666
0.0,33.43400675,-0.0050179873074637,0.0,0.9108403333333334
0.0,33.42951185,0.0385369509512115,0.0,0.9298020333333332
0.0,33.429599616666664,0.0129848298572771,0.0,0.68575905
0.0,33.43687333333334,-0.010402343129723,0.0,0.3546557
0.0,33.44364745,0.0435482322940397,0.0,0.1727385166666666
1.0,33.449442866666665,0.1537477203086285,0.0,0.1787871666666666
1.0,33.452262866666665,0.0903907039998646,0.0,0.3146324166666667
1.0,33.455424,0.136398766180949,0.0,0.5147284666666666
1.0,33.4549388,0.1704325117464878,0.0,0.7047496833333333
1.0,33.45285865,0.1978509292178188,0.0,0.7895791333333333
1.0,33.447654033333336,0.2150190450719662,0.0,1.0409118333333334
1.0,33.44417418333333,0.0736916601166225,0.0,1.2424729
1.0,33.43746933333333,0.1975463826028235,0.0,0.9559639833333332
1.0,33.430619300000004,0.3174090738122245,0.0,0.6301157166666667
1.0,33.42203308333333,0.2746888963434222,0.0,0.7602737833333334
1.0,33.418000666666664,0.3674605682540279,0.0,0.90734225
1.0,33.417276566666665,0.2225195657761349,0.0,0.6900393
1.0,33.412910116666666,0.3396012065324326,0.0,0.1754869
1.0,33.4030905,0.2650398344385798,0.0,0.0335903666666666
0.0,33.41084165,0.3044028934135697,0.0,0.3776851833333333
0.0,33.41733263333334,0.1538641207039938,0.0,0.6018894666666667
