distraction,Velocity,PCPS,glances_greater_than_2_mean,LaneOffset
0.0,32.37749503333333,-0.0316455676928547,0.0,0.1590357999999999
0.0,33.02860745,0.0098902870778822,0.0,0.19700565
0.0,33.544973283333334,0.0210284481675467,0.0,0.2228843333333333
0.0,33.84300076666667,-0.0385107859057038,0.0,0.2321631333333333
0.0,34.051198066666664,-0.0316579207293834,0.0,0.2324092
0.0,34.107861783333334,-0.0709264947215173,0.0,0.22749655
0.0,33.7918582,-0.0778405056546164,0.0,0.2248779166666666
0.0,33.789232250000005,-0.0957105865949728,0.0,0.2582783666666667
0.0,33.83582325,-0.1007822942534373,0.0,0.2721633
0.0,33.930799783333335,-0.1513574957316795,0.0,0.2458631333333333
0.0,34.05878475,-0.1705066135730321,0.0,0.2218583333333333
0.0,34.131884400000004,-0.1518084686792655,0.0,0.2148294833333333
0.0,34.11438446666667,-0.1510267597259061,0.0,0.2324921333333333
0.0,34.19710145,-0.1646825603363293,0.0,0.252694
0.0,34.26647983333333,-0.1586024094946083,0.0,0.2634648833333333
0.0,34.3210825,-0.0731552164700746,0.0,0.2585606833333333
0.0,34.214811850000004,-0.1684953465435453,0.0,0.2427417833333333
0.0,33.69461188333334,-0.0688881139576104,0.0,0.2637717499999999
0.0,33.41586995,-0.0813683383304638,0.0,0.3395369
0.0,33.434385766666665,-0.1390220143194268,0.0,0.4220728166666667
0.0,33.48088546666666,-0.0472169577279508,0.0,0.4876164999999999
0.0,33.52855413333334,0.0163376242727698,0.0,0.5244982166666666
0.0,33.571296266666664,-0.0315528688169998,0.0,0.5389348666666667
0.0,33.61941985,0.0167213520250978,0.0,0.5403023166666666
0.0,33.6663492,0.0224918381327876,0.0,0.5290396666666667
0.0,33.69934855,-0.0576478175068767,0.0,0.51380585
0.0,33.72321006666667,-0.0680760153783491,0.0,0.4956912666666666
0.0,33.71417158333333,-0.0886254710482629,0.0,0.4495657333333333
0.0,33.542242316666666,-0.0863385325234288,0.0,0.4093966166666666
0.0,33.52179955,-0.050375992349829,0.0,0.3973338333333333
0.0,33.582219200000004,-0.1403435975270777,0.0,0.3894645666666667
0.0,33.58348386666667,-0.0681918560693611,0.0,0.3840598666666667
0.0,33.38235101666667,-0.099032213941591,0.0,0.3976487166666667
0.0,33.25593848333333,-0.0808252687684797,0.0,0.418789
0.0,33.1628052,-0.0868224829087586,0.0,0.4409696666666666
0.0,33.117175833333334,-0.0949932087617201,0.0,0.4573566166666666
0.0,33.16727621666667,-0.1244257105684796,0.0,0.4540821166666667
0.0,33.246190866666666,-0.1562758389346351,0.0,0.4125429499999999
0.0,33.327624916666664,-0.1205083221932411,0.0,0.3633052499999999
0.0,33.43239156666667,-0.1502281491968465,0.0,0.3365129833333333
0.0,33.59047971666667,-0.1024340264266892,0.0,0.3210818
0.0,33.756649716666665,-0.0866379022523063,0.0,0.3058626166666666
0.0,33.913359783333334,-0.1154568292288066,0.0,0.2868839666666666
0.0,33.99245425,-0.127687439727069,0.0,0.2613440666666666
0.0,33.97792941666667,-0.1421093676168789,0.0,0.2330888166666666
0.0,34.04122708333333,-0.1725203811974535,0.0,0.2357918833333333
0.0,34.12189708333333,-0.1053915416310953,0.0,0.2545194
0.0,34.199335966666666,-0.1112805291272556,0.0,0.2983686833333333
0.0,34.18909133333333,-0.058234165344453,0.0,0.33508915
0.0,33.88640753333333,-0.0098237406288255,0.0,0.3646966333333333
0.0,33.36031053333333,-0.0143201709171017,0.0,0.3896470666666667
0.0,33.10535578333334,-0.059658155601755,0.0,0.4049114333333333
0.0,33.1663229,-0.0806397653986864,0.0,0.4188245
0.0,33.237247116666666,-0.0320167697311115,0.0,0.4187570833333333
0.0,33.300708166666666,-0.0489059968348195,0.0,0.4103235833333333
0.0,33.35619725,-0.1619828118303496,0.0,0.4045600333333333
0.0,33.376300183333335,-0.0862301486560607,0.0,0.4062834833333333
0.0,33.3507925,-0.104873486384156,0.0,0.4102041666666666
0.0,33.37196298333333,-0.1371985225622017,0.0,0.4116832333333333
0.0,33.39094,-0.1225554393582554,0.0,0.40915545
0.0,33.40303085,-0.1507571735020911,0.0,0.4048918166666667
0.0,33.41023223333333,-0.1099843125217641,0.0,0.4126559833333333
0.0,33.42113981666667,-0.0784920741809937,0.0,0.4418712999999999
0.0,33.43092003333333,-0.0084527903727069,0.0,0.48430305
1.0,33.436843716666665,0.0994672393084568,0.0,0.5249771833333333
1.0,33.45225718333333,0.0542819079427055,0.0,0.52352915
1.0,33.46697641666667,0.0550783932718042,0.0,0.45390015
1.0,33.47932278333333,0.0656120350174703,0.0,0.3628851166666667
1.0,33.48246828333333,0.0867891267873923,0.0,0.30451975
1.0,33.41971303333334,0.1798910384396566,0.0,0.27812075
1.0,33.29946626666666,-0.1158699953457741,0.0,0.27281485
1.0,33.18449423333333,0.2499154451161011,0.0,0.29187385
1.0,33.0652583,0.1929534097771469,0.0,0.3508084666666667
1.0,32.946313333333336,0.3835622741209068,0.0,0.43295245
1.0,32.8345535,0.2639372750205716,0.0,0.4955983333333333
1.0,32.732499583333336,0.0862132816743754,0.0,0.5767038833333333
1.0,32.66844158333333,0.1604092369141337,0.0,0.6514747166666666
1.0,32.64617008333333,0.1748428013445543,0.0,0.6732180666666667
0.0,32.68103671666667,0.1569735120167477,0.0,0.7118234166666667
0.0,32.75436453333334,0.1926628261164877,0.0,0.75617425
0.0,32.93483666666667,0.1292873331002417,0.0,0.7260949666666666
0.0,33.1852264,0.1200600073602541,0.0,0.6407101999999999
0.0,33.44123356666667,0.079377613146229,0.0,0.5578487666666666
0.0,33.682524883333336,0.0073855919856691,0.0,0.4779013166666666
0.0,33.91460446666667,-0.0003025557895674,0.0,0.3822313666666667
0.0,34.15077528333334,0.0117822299223365,0.0,0.2774799333333334
0.0,34.38331685,-0.0465379702188592,0.0,0.2014725
0.0,34.611529850000004,-0.1265344710320348,0.0,0.1678158666666666
0.0,34.79772143333333,-0.0497555004950882,0.0,0.1659139833333333
0.0,34.62236036666666,0.0299489836570196,0.0,0.1805379
0.0,34.256005550000005,0.0006309285934463,0.0,0.1877968833333333
0.0,33.91243858333333,-0.0311869668917786,0.0,0.20124195
0.0,33.80186375,-0.0930013174281392,0.0,0.2237841833333333
0.0,33.82171306666667,-0.1227444785703521,0.0,0.2456915333333333
0.0,33.8415909,-0.0809988366335302,0.0,0.2526413666666666
0.0,33.8033754,-0.0842471709801836,0.0,0.2691943333333333
0.0,33.5701429,-0.1040922443464978,0.0,0.2764693333333333
0.0,33.4507575,-0.0353704664875465,0.0,0.2596714
0.0,33.430398583333336,-0.0244468471779237,0.0,0.2285827333333333
0.0,33.418667750000004,0.0295216692102163,0.0,0.1935716166666666
0.0,33.36660343333333,0.0337238584580991,0.0,0.1674137666666666
0.0,33.43890705,-0.1780367540976895,0.0,0.1665010333333333
0.0,33.51302765,-0.0502495120438036,0.0,0.1944199499999999
0.0,33.59540006666666,-0.0069229111330275,0.0,0.22595995
0.0,33.66983031666667,-0.0229389239574615,0.0,0.23009385
0.0,33.740913283333335,0.0754884198740812,0.0,0.2264428333333333
0.0,33.8161125,0.0740982204637711,0.0,0.23769425
0.0,33.89426556666667,0.0269477560137679,0.0,0.2638991
0.0,33.828783566666665,-0.0224840782383037,0.0,0.2970702
0.0,33.62160213333333,-0.0519597566716989,0.0,0.3459306
0.0,33.47299571666667,-0.0142624855349472,0.0,0.37714705
0.0,33.4631824,0.0350380898759658,0.0,0.3687800333333333
0.0,33.50108543333333,0.0800536778704681,0.0,0.3019807666666667
0.0,33.56032211666667,0.0260239006136367,0.0,0.2317970666666666
0.0,33.61631568333333,-0.0632946245911132,0.0,0.1791434
0.0,33.669243433333335,0.0167242105003049,0.0,0.13975485
0.0,33.714788066666664,-0.009743348053702,0.0,0.1344159833333333
0.0,33.7678614,0.0164247788325576,0.0,0.1763106833333333
0.0,33.81902371666667,0.036442728210338,0.0,0.2404054166666666
0.0,33.86329276666667,-0.0511382126075111,0.0,0.3047698833333333
0.0,33.90616058333333,-0.1622767689476971,0.0,0.3473007
0.0,33.9497189,-0.0170132816132951,0.0,0.3708707
0.0,33.98500201666666,-0.0200812624935812,0.0,0.3675850333333333
0.0,33.9796502,-0.0230628036863996,0.0,0.3642993833333333
0.0,33.56527135,0.0347544665560196,0.0,0.36251075
0.0,33.1241835,-0.037802173739336,0.0,0.3395614833333333
0.0,32.819416133333334,-0.0059995102363772,0.0,0.3025481833333333
0.0,32.63628801666667,0.0536985250917209,0.0,0.2620347166666666
0.0,32.497118416666666,-0.0203503419133713,0.0,0.2167191666666666
0.0,32.36570631666667,0.1503106640316454,0.0,0.1869791833333333
0.0,32.24664906666666,0.1236502015232418,0.0,0.1465942833333333
0.0,32.14061306666667,0.1494353935986795,0.0,0.1091876
0.0,32.03304743333334,0.2079199149579595,0.0,0.1092313666666666
0.0,31.91882946666667,0.1212283002767581,0.0,0.1244117333333333
0.0,31.81643135,0.069156640823762,0.0,0.1469922666666666
0.0,31.71250875,0.0706147626565544,0.0,0.1758639
0.0,31.698969883333337,0.0381236887199175,0.0,0.19122525
0.0,31.87310658333333,0.0290601883112002,0.0,0.1716909166666666
0.0,32.05468353333333,-0.0108223006240952,0.0,0.1318443166666666
0.0,32.23210555,0.0027055625871147,0.0,0.1059142166666666
0.0,32.4195,0.0659047401534991,0.0,0.0994343
0.0,32.5743043,0.0824950079381185,0.0,0.0993838666666666
0.0,32.381621966666664,0.1406500237313495,0.0,0.1076013666666666
0.0,32.227263916666665,0.116502398439505,0.0,0.1242821833333333
0.0,32.531323433333334,0.1160355779775804,0.0,0.1588178333333333
1.0,33.19388823333333,0.0814354392830444,0.0,0.2483513833333333
1.0,33.911029916666664,0.2194778905342435,0.0,0.3289991499999999
1.0,34.60346541666667,0.1976303561102281,0.0,0.4143523166666666
1.0,35.27782013333333,0.3112456215397671,0.0,0.49646795
1.0,35.84593876666667,0.3331005778319318,0.0,0.5481297333333333
1.0,36.06408516666667,0.2089520579590776,0.0,0.5753601833333334
1.0,36.23622783333334,0.3578804194106832,0.0,0.5838495666666667
1.0,36.422272666666665,0.3483484347125071,0.0,0.5602437333333333
1.0,36.610404216666666,0.4677216955034941,0.0,0.5664243333333333
1.0,36.8085657,0.1437042290561976,0.0,0.6350732833333333
1.0,37.00737995,-0.1081541043090483,0.0,0.7332962666666667
1.0,36.51290178333333,0.1642634593603412,0.0,0.7154868000000001
1.0,34.47928271666667,0.3239377682056149,0.0,0.6284665166666666
1.0,33.789736733333335,0.3420607322334364,0.0,0.7379074333333333
0.0,33.47698198333333,0.2821303390401857,0.0,0.8203928166666666
0.0,33.45382983333334,0.1522196759408874,0.0,0.7051238000000001
0.0,33.46440973333333,0.1130935636763504,0.0,0.4861769833333333
0.0,33.07596276666666,0.0323884867786688,0.0,0.3514288833333333
0.0,32.609432133333335,0.1188577478765876,0.0,0.4051428
